C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0,F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
200102,INN,2,3,0,359,0,0,0,2001,2
200102,KLU,1,1,262,7772,2375,1,0,2001,2
200102,KLU,1,2,263,7627,1630,0,7627,2001,2
200102,KLU,1,3,0,11,0,0,0,2001,2
200102,KLU,2,1,23,375,0,0,0,2001,2
200102,KLU,2,2,22,363,0,0,363,2001,2
200102,LNZ,1,1,461,12547,13351,2395,0,2001,2
200102,LNZ,1,2,462,12455,2830,108,12455,2001,2
200102,LNZ,1,3,0,1182,1,0,0,2001,2
200102,LNZ,2,1,131,5239,64276,0,0,2001,2
200102,LNZ,2,2,128,5213,40907,0,5213,2001,2
200102,LNZ,2,3,0,402,76682,0,0,2001,2
200102,SZG,1,1,513,16936,15444,1142,0,2001,2
200102,SZG,1,2,503,17286,8290,6479,17286,2001,2
200102,SZG,1,3,0,1386,101,0,0,2001,2
200102,SZG,2,1,269,35761,5463,0,0,2001,2
200102,SZG,2,2,279,36324,0,0,36324,2001,2
200102,SZG,2,3,0,2365,0,0,0,2001,2
200103,VIE,1,1,7297,439015,4663317,299189,0,2001,3
200103,VIE,1,2,7303,430485,5161922,475115,430485,2001,3
200103,VIE,1,3,0,7060,302093,9113,0,2001,3
200103,VIE,2,1,381,31429,267407,420,0,2001,3
200103,VIE,2,2,363,29887,203295,0,29887,2001,3
200103,VIE,2,3,0,1113,39567,0,0,2001,3
200103,GRZ,1,1,622,20393,81285,0,0,2001,3
200103,GRZ,1,2,625,20443,47999,0,20443,2001,3
200103,GRZ,1,3,0,327,0,0,0,2001,3
200103,GRZ,2,1,95,5655,1000,0,0,2001,3
200103,GRZ,2,2,95,5244,0,0,5244,2001,3
200103,GRZ,2,3,0,989,0,0,0,2001,3
200103,INN,1,1,511,17523,17166,6793,0,2001,3
200103,INN,1,2,508,18491,28426,7741,18491,2001,3
200103,INN,1,3,0,19,0,0,0,2001,3
200103,INN,2,1,189,17899,0,0,0,2001,3
200103,INN,2,2,191,21184,0,0,21184,2001,3
200103,INN,2,3,0,398,0,0,0,2001,3
200103,KLU,1,1,294,8131,3204,0,0,2001,3
200103,KLU,1,2,291,8221,1890,0,8221,2001,3
200103,KLU,2,1,17,443,0,0,0,2001,3
200103,KLU,2,2,18,385,0,0,385,2001,3
200103,KLU,2,3,0,254,0,0,0,2001,3
200103,LNZ,1,1,507,14654,18198,5965,0,2001,3
200103,LNZ,1,2,508,14975,1726,966,14975,2001,3
200103,LNZ,1,3,0,1232,0,0,0,2001,3
200103,LNZ,2,1,158,7069,73372,50,0,2001,3
200103,LNZ,2,2,159,7422,50142,0,7422,2001,3
200103,LNZ,2,3,0,922,95129,0,0,2001,3
200103,SZG,1,1,565,18502,17603,785,0,2001,3
200103,SZG,1,2,561,18877,7227,7692,18877,2001,3
200103,SZG,1,3,0,1668,70,0,0,2001,3
200103,SZG,2,1,268,29719,1504,0,0,2001,3
200103,SZG,2,2,271,35724,898,0,35724,2001,3
200103,SZG,2,3,0,3079,0,0,0,2001,3
200104,VIE,1,1,7043,448743,4167305,308928,0,2001,4
200104,VIE,1,2,7056,447505,4792079,445263,447505,2001,4
200104,VIE,1,3,0,4244,126910,5989,0,2001,4
200104,VIE,2,1,560,47016,199960,14,0,2001,4
200104,VIE,2,2,550,53623,189146,0,53623,2001,4
200104,VIE,2,3,0,1906,35167,0,0,2001,4
200104,GRZ,1,1,570,19993,56693,0,0,2001,4
200104,GRZ,1,2,568,20135,39740,0,20135,2001,4
200104,GRZ,1,3,0,50,0,0,0,2001,4
200104,GRZ,2,1,106,5829,700,0,0,2001,4
200104,GRZ,2,2,106,6725,0,0,6725,2001,4
200104,GRZ,2,3,0,1459,0,0,0,2001,4
200104,INN,1,1,351,12074,19068,3608,0,2001,4
200104,INN,1,2,352,13019,18167,5611,13019,2001,4
200104,INN,1,3,0,12,0,0,0,2001,4
200104,INN,2,1,90,4784,1626,0,0,2001,4
200104,INN,2,2,86,7889,0,0,7889,2001,4
200104,INN,2,3,0,539,0,0,0,2001,4
200104,KLU,1,1,263,7493,2405,0,0,2001,4
200104,KLU,1,2,262,7715,1753,0,7715,2001,4
200104,KLU,2,1,14,218,0,0,0,2001,4
200104,KLU,2,2,12,316,4494,0,316,2001,4
200104,KLU,2,3,0,142,0,0,0,2001,4
200104,LNZ,1,1,474,13562,20460,3329,0,2001,4
200104,LNZ,1,2,474,13541,3090,455,13541,2001,4
200104,LNZ,1,3,0,1208,41,0,0,2001,4
200104,LNZ,2,1,188,13909,72614,0,0,2001,4
200104,LNZ,2,2,188,15205,108841,0,15205,2001,4
200104,LNZ,2,3,0,1481,99196,0,0,2001,4
200104,SZG,1,1,549,20282,17672,1979,0,2001,4
200104,SZG,1,2,549,20846,5169,6687,20846,2001,4
200104,SZG,1,3,0,1001,50,0,0,2001,4
200104,SZG,2,1,183,14814,1250,0,0,2001,4
200104,SZG,2,2,183,19536,201,0,19536,2001,4
200104,SZG,2,3,0,3350,0,0,0,2001,4
200105,VIE,1,1,7465,480106,4264682,288878,0,2001,5
200105,VIE,1,2,7470,472668,4930537,437643,472668,2001,5
200105,VIE,1,3,0,6192,325153,5720,0,2001,5
200105,VIE,2,1,686,53554,225914,48,0,2001,5
200105,VIE,2,2,683,60715,203121,0,60715,2001,5
200105,VIE,2,3,0,2907,28370,0,0,2001,5
200105,GRZ,1,1,621,22933,68510,1,0,2001,5
200105,GRZ,1,2,618,22077,29944,0,22077,2001,5
200105,GRZ,1,3,0,359,0,0,0,2001,5
200105,GRZ,2,1,204,11161,54324,0,0,2001,5
200105,GRZ,2,2,206,13574,55239,0,13574,2001,5
200105,GRZ,2,3,0,3696,0,0,0,2001,5
200105,INN,1,1,447,13572,15216,3563,0,2001,5
200105,INN,1,2,451,13461,23603,5639,13461,2001,5
200105,INN,1,3,0,220,0,0,0,2001,5
200105,INN,2,1,172,10143,0,50,0,2001,5
200105,INN,2,2,167,12298,2506,0,12298,2001,5
200105,INN,2,3,0,974,0,0,0,2001,5
200105,KLU,1,1,280,8718,2570,0,0,2001,5
200105,KLU,1,2,279,8300,1117,0,8300,2001,5
200105,KLU,1,3,0,11,0,0,0,2001,5
200105,KLU,2,1,20,1045,0,0,0,2001,5
200105,KLU,2,2,22,1529,16049,0,1529,2001,5
200105,KLU,2,3,0,173,0,0,0,2001,5
200105,LNZ,1,1,516,15727,17697,4227,0,2001,5
200105,LNZ,1,2,518,15570,3947,0,15570,2001,5
200105,LNZ,1,3,0,1396,157,0,0,2001,5
200105,LNZ,2,1,240,14557,68303,0,0,2001,5
200105,LNZ,2,2,237,16788,71349,0,16788,2001,5
200105,LNZ,2,3,0,2006,112867,0,0,2001,5
200105,SZG,1,1,604,24557,17193,1430,0,2001,5
200105,SZG,1,2,603,22790,5837,6098,22790,2001,5
200105,SZG,1,3,0,1423,44,0,0,2001,5
200105,SZG,2,1,283,24934,894,0,0,2001,5
200105,SZG,2,2,284,25504,387,0,25504,2001,5
200105,SZG,2,3,0,4638,5366,46,0,2001,5
200106,VIE,1,1,7172,478769,4005268,288969,0,2001,6
200106,VIE,1,2,7162,494644,4722978,475359,494644,2001,6
200106,VIE,1,3,0,3906,352483,5469,0,2001,6
200106,VIE,2,1,935,81067,228964,50,0,2001,6
200106,VIE,2,2,942,99739,184565,14,99739,2001,6
200106,VIE,2,3,0,3070,48945,9,0,2001,6
200106,GRZ,1,1,598,21415,51561,0,0,2001,6
200106,GRZ,1,2,597,21042,26935,0,21042,2001,6
200106,GRZ,1,3,0,231,0,0,0,2001,6
200106,GRZ,2,1,278,20186,45055,0,0,2001,6
200106,GRZ,2,2,279,21977,51793,0,21977,2001,6
200106,GRZ,2,3,0,3886,0,0,0,2001,6
200106,INN,1,1,453,13680,15860,3508,0,2001,6
200106,INN,1,2,453,13355,19647,7599,13355,2001,6
200106,INN,1,3,0,132,0,0,0,2001,6
200106,INN,2,1,225,19604,200,0,0,2001,6
200106,INN,2,2,221,18869,0,341,18869,2001,6
200106,INN,2,3,0,1057,0,0,0,2001,6
200106,KLU,1,1,264,8354,2469,0,0,2001,6
200106,KLU,1,2,262,7932,1111,0,7932,2001,6
200106,KLU,2,1,57,4601,0,206,0,2001,6
200106,KLU,2,2,56,4350,11,206,4350,2001,6
200106,KLU,2,3,0,500,0,0,0,2001,6
200106,LNZ,1,1,488,14348,15677,3831,0,2001,6
200106,LNZ,1,2,491,13880,2233,349,13880,2001,6
200106,LNZ,1,3,0,1278,9,0,0,2001,6
200106,LNZ,2,1,298,27371,59324,0,0,2001,6
200106,LNZ,2,2,296,29748,65147,0,29748,2001,6
200106,LNZ,2,3,0,1920,106382,0,0,2001,6
200106,SZG,1,1,587,25424,16520,1567,0,2001,6
200106,SZG,1,2,582,24532,4886,6833,24532,2001,6
200106,SZG,1,3,0,1426,10,0,0,2001,6
200106,SZG,2,1,381,41630,63,0,0,2001,6
200106,SZG,2,2,385,40114,2026,0,40114,2001,6
200106,SZG,2,3,0,3557,0,0,0,2001,6
200107,VIE,1,1,7529,484399,3884457,289548,0,2001,7
200107,VIE,1,2,7543,513659,4679672,449039,513659,2001,7
200107,VIE,1,3,0,3871,258145,5004,0,2001,7
200107,VIE,2,1,992,114773,231389,162,0,2001,7
200107,VIE,2,2,983,124061,246155,0,124061,2001,7
200107,VIE,2,3,0,2371,38007,0,0,2001,7
200107,GRZ,1,1,619,20517,59505,0,0,2001,7
200107,GRZ,1,2,617,22115,30358,0,22115,2001,7
200107,GRZ,1,3,0,279,0,0,0,2001,7
200107,GRZ,2,1,220,20981,306,0,0,2001,7
200107,GRZ,2,2,222,22529,5,0,22529,2001,7
200107,GRZ,2,3,0,3775,0,0,0,2001,7
200107,INN,1,1,437,12241,18217,3487,0,2001,7
200107,INN,1,2,447,13247,20602,7270,13247,2001,7
200107,INN,1,3,0,277,0,0,0,2001,7
200107,INN,2,1,198,17414,23,0,0,2001,7
200107,INN,2,2,190,17911,0,0,17911,2001,7
200107,INN,2,3,0,1347,0,0,0,2001,7
200107,KLU,1,1,282,8973,3082,0,0,2001,7
200107,KLU,1,2,282,9046,1964,0,9046,2001,7
200107,KLU,2,1,43,3367,0,0,0,2001,7
200107,KLU,2,2,42,3405,0,0,3405,2001,7
200107,KLU,2,3,0,306,0,0,0,2001,7
200107,LNZ,1,1,518,13546,19680,3899,0,2001,7
200107,LNZ,1,2,516,14975,2533,214,14975,2001,7
200107,LNZ,1,3,0,1399,64,0,0,2001,7
200107,LNZ,2,1,296,29395,72094,0,0,2001,7
200107,LNZ,2,2,298,31871,130136,0,31871,2001,7
200107,LNZ,2,3,0,2359,111926,0,0,2001,7
200107,SZG,1,1,621,26962,17474,1149,0,2001,7
200107,SZG,1,2,610,27719,5615,8243,27719,2001,7
200107,SZG,1,3,0,1477,10,0,0,2001,7
200107,SZG,2,1,333,37676,354,0,0,2001,7
200107,SZG,2,2,346,38871,906,0,38871,2001,7
200107,SZG,2,3,0,4088,0,0,0,2001,7
200108,VIE,1,1,7434,504625,3813411,277825,0,2001,8
200108,VIE,1,2,7399,492077,4324430,433374,492077,2001,8
200108,VIE,1,3,0,4730,308704,6162,0,2001,8
200108,VIE,2,1,1020,126477,217008,26,0,2001,8
200108,VIE,2,2,1067,119748,149026,0,119748,2001,8
200108,VIE,2,3,0,2537,92201,0,0,2001,8
200108,GRZ,1,1,620,19737,53490,5,0,2001,8
200108,GRZ,1,2,620,19951,24481,0,19951,2001,8
200108,GRZ,1,3,0,292,0,0,0,2001,8
200108,GRZ,2,1,245,23640,33519,0,0,2001,8
200108,GRZ,2,2,245,23435,47640,0,23435,2001,8
200108,GRZ,2,3,0,4372,0,0,0,2001,8
200108,INN,1,1,437,12395,15601,2980,0,2001,8
200108,INN,1,2,440,12176,19263,7756,12176,2001,8
200108,INN,1,3,0,259,0,0,0,2001,8
200108,INN,2,1,204,18155,150,0,0,2001,8
200108,INN,2,2,200,18241,1000,0,18241,2001,8
200108,INN,2,3,0,1576,0,0,0,2001,8
200108,KLU,1,1,283,8627,3354,0,0,2001,8
200108,KLU,1,2,281,9189,1851,0,9189,2001,8
200108,KLU,2,1,47,4333,0,0,0,2001,8
200108,KLU,2,2,50,4247,0,0,4247,2001,8
200108,KLU,2,3,0,298,0,0,0,2001,8
200108,LNZ,1,1,516,13665,20000,3918,0,2001,8
200108,LNZ,1,2,513,12920,4086,0,12920,2001,8
200108,LNZ,1,3,0,1767,96,0,0,2001,8
200108,LNZ,2,1,275,31642,57393,0,0,2001,8
200108,LNZ,2,2,280,30774,40928,0,30774,2001,8
200108,LNZ,2,3,0,2218,87075,0,0,2001,8
200108,SZG,1,1,601,29517,17110,658,0,2001,8
200108,SZG,1,2,606,30627,5928,8987,30627,2001,8
200108,SZG,1,3,0,944,57,0,0,2001,8
200108,SZG,2,1,350,43209,539,0,0,2001,8
200108,SZG,2,2,345,43759,83,0,43759,2001,8
200108,SZG,2,3,0,4050,0,0,0,2001,8
200109,VIE,1,1,7245,484946,4050208,267967,0,2001,9
200109,VIE,1,2,7226,472812,4542744,448148,472812,2001,9
200109,VIE,1,3,0,4388,324323,5304,0,2001,9
200109,VIE,2,1,925,103649,284851,166,0,2001,9
200109,VIE,2,2,944,89384,237740,0,89384,2001,9
200109,VIE,2,3,0,2702,61092,0,0,2001,9
200109,GRZ,1,1,576,22391,59513,0,0,2001,9
200109,GRZ,1,2,574,20639,27596,0,20639,2001,9
200109,GRZ,1,3,0,240,0,0,0,2001,9
200109,GRZ,2,1,251,21514,1490,0,0,2001,9
200109,GRZ,2,2,256,17833,0,0,17833,2001,9
200109,GRZ,2,3,0,3783,0,0,0,2001,9
200109,INN,1,1,448,13375,15927,3695,0,2001,9
200109,INN,1,2,448,12823,18562,6751,12823,2001,9
200109,INN,1,3,0,210,0,0,0,2001,9
200109,INN,2,1,209,16049,2669,0,0,2001,9
200109,INN,2,2,209,15709,889,0,15709,2001,9
200109,INN,2,3,0,1293,0,0,0,2001,9
200109,KLU,1,1,270,8330,2664,0,0,2001,9
200109,KLU,1,2,269,8085,791,0,8085,2001,9
200109,KLU,2,1,42,3322,0,0,0,2001,9
200109,KLU,2,2,43,3255,0,0,3255,2001,9
200109,KLU,2,3,0,181,0,0,0,2001,9
200109,LNZ,1,1,481,14686,21040,4533,0,2001,9
200109,LNZ,1,2,487,14036,3860,0,14036,2001,9
200109,LNZ,1,3,0,1421,61,0,0,2001,9
200109,LNZ,2,1,286,28194,53471,0,0,2001,9
200109,LNZ,2,2,277,24284,42828,0,24284,2001,9
200109,LNZ,2,3,0,2684,72378,0,0,2001,9
200109,SZG,1,1,594,26212,14803,819,0,2001,9
200109,SZG,1,2,584,25605,6624,7461,25605,2001,9
200109,SZG,1,3,0,1420,111,0,0,2001,9
200109,SZG,2,1,353,36732,1130,0,0,2001,9
200109,SZG,2,2,363,37343,124,0,37343,2001,9
200109,SZG,2,3,0,4241,0,0,0,2001,9
200110,VIE,1,1,7334,413549,4499290,270858,0,2001,10
200110,VIE,1,2,7316,425912,4977081,511246,425912,2001,10
200110,VIE,1,3,0,4596,439586,8418,0,2001,10
200110,VIE,2,1,557,53476,257229,280,0,2001,10
200110,VIE,2,2,564,41132,204512,0,41132,2001,10
200110,VIE,2,3,0,1253,31559,0,0,2001,10
200110,GRZ,1,1,509,18257,55174,0,0,2001,10
200110,GRZ,1,2,506,18904,28454,0,18904,2001,10
200110,GRZ,1,3,0,285,966,0,0,2001,10
200110,GRZ,2,1,122,8687,5738,0,0,2001,10
200110,GRZ,2,2,127,6794,0,0,6794,2001,10
200110,GRZ,2,3,0,2494,0,0,0,2001,10
200110,INN,1,1,392,11899,19460,3951,0,2001,10
200110,INN,1,2,388,12291,24121,8066,12291,2001,10
200110,INN,1,3,0,39,0,0,0,2001,10
200110,INN,2,1,94,6789,0,0,0,2001,10
200110,INN,2,2,103,5386,136,0,5386,2001,10
200110,INN,2,3,0,1107,0,0,0,2001,10
200110,KLU,1,1,257,6694,1882,0,0,2001,10
200110,KLU,1,2,257,7381,1423,0,7381,2001,10
200110,KLU,2,1,30,1587,0,0,0,2001,10
200110,KLU,2,2,30,1078,0,0,1078,2001,10
200110,KLU,2,3,0,577,0,0,0,2001,10
200110,LNZ,1,1,430,12143,12403,5103,0,2001,10
200110,LNZ,1,2,429,12302,3165,688,12302,2001,10
200110,LNZ,1,3,0,1391,0,0,0,2001,10
200110,LNZ,2,1,194,13826,51651,0,0,2001,10
200110,LNZ,2,2,195,11443,46004,0,11443,2001,10
200110,LNZ,2,3,0,931,57973,0,0,2001,10
200110,SZG,1,1,578,20498,12704,180,0,2001,10
200110,SZG,1,2,573,22258,4706,3780,22258,2001,10
200110,SZG,1,3,0,1396,18,0,0,2001,10
200110,SZG,2,1,159,17779,1315,41,0,2001,10
200110,SZG,2,2,163,15248,356,0,15248,2001,10
200110,SZG,2,3,0,2461,0,0,0,2001,10
200111,VIE,1,1,6929,375124,4274501,302150,0,2001,11
200111,VIE,1,2,6911,364060,4365263,541316,364060,2001,11
200111,VIE,1,3,0,2755,419209,3359,0,2001,11
200111,VIE,2,1,310,22870,280014,395,0,2001,11
200111,VIE,2,2,335,19145,212463,50,19145,2001,11
200111,VIE,2,3,0,3378,48776,38,0,2001,11
200111,GRZ,1,1,525,17829,48389,0,0,2001,11
200111,GRZ,1,2,524,17511,23998,0,17511,2001,11
200111,GRZ,1,3,0,0,150,0,0,2001,11
200111,GRZ,2,1,68,3283,42683,0,0,2001,11
200111,GRZ,2,2,68,2717,84015,0,2717,2001,11
200111,GRZ,2,3,0,716,0,0,0,2001,11
200111,INN,1,1,366,11243,17990,2798,0,2001,11
200111,INN,1,2,370,11462,26312,7359,11462,2001,11
200111,INN,1,3,0,4,0,0,0,2001,11
200111,INN,2,1,32,1525,0,127,0,2001,11
200111,INN,2,2,24,492,0,0,492,2001,11
200111,INN,2,3,0,216,0,0,0,2001,11
200111,KLU,1,1,244,6059,2115,0,0,2001,11
200111,KLU,1,2,242,5942,738,0,5942,2001,11
200111,KLU,2,1,2,0,0,0,0,2001,11
200111,KLU,2,2,4,0,912,0,0,2001,11
200111,LNZ,1,1,420,11335,9582,3083,0,2001,11
200111,LNZ,1,2,425,11404,1845,0,11404,2001,11
200111,LNZ,1,3,0,1015,11,0,0,2001,11
200111,LNZ,2,1,95,4608,54895,0,0,2001,11
200111,LNZ,2,2,92,3269,39948,0,3269,2001,11
200111,LNZ,2,3,0,125,66865,224,0,2001,11
200111,SZG,1,1,654,21583,11209,392,0,2001,11
200111,SZG,1,2,648,20780,7807,7960,20780,2001,11
200111,SZG,1,3,0,2066,35,0,0,2001,11
200111,SZG,2,1,72,8050,371,0,0,2001,11
200111,SZG,2,2,80,5666,293,0,5666,2001,11
200111,SZG,2,3,0,1331,0,0,0,2001,11
200112,VIE,1,1,6370,354052,3905969,304923,0,2001,12
200112,VIE,1,2,6343,354999,4111260,697661,354999,2001,12
200112,VIE,1,3,0,2179,309803,8481,0,2001,12
200112,VIE,2,1,251,15299,89832,174,0,2001,12
200112,VIE,2,2,260,16548,287470,1,16548,2001,12
200112,VIE,2,3,0,2487,36783,329,0,2001,12
200112,GRZ,1,1,443,14758,47986,0,0,2001,12
200112,GRZ,1,2,447,14227,22765,1,14227,2001,12
200112,GRZ,1,3,0,12,0,0,0,2001,12
200112,GRZ,2,1,37,1421,0,0,0,2001,12
200112,GRZ,2,2,35,1526,0,0,1526,2001,12
200112,GRZ,2,3,0,285,0,0,0,2001,12
200112,INN,1,1,399,12179,16665,4186,0,2001,12
200112,INN,1,2,393,11030,16972,10835,11030,2001,12
200112,INN,1,3,0,111,0,0,0,2001,12
200112,INN,2,1,105,9919,91,501,0,2001,12
200112,INN,2,2,111,5202,0,0,5202,2001,12
200112,INN,2,3,0,42,0,0,0,2001,12
200112,KLU,1,1,231,5939,768,0,0,2001,12
200112,KLU,1,2,230,5387,418,12,5387,2001,12
200112,KLU,2,1,4,174,0,0,0,2001,12
200112,KLU,2,2,5,60,0,0,60,2001,12
200112,LNZ,1,1,379,9174,8730,4904,0,2001,12
200112,LNZ,1,2,390,9041,3897,128,9041,2001,12
200112,LNZ,1,3,0,798,0,0,0,2001,12
200112,LNZ,2,1,78,2042,47706,0,0,2001,12
200112,LNZ,2,2,65,2043,44667,0,2043,2001,12
200112,LNZ,2,3,0,332,57355,0,0,2001,12
200112,SZG,1,1,638,26362,15164,125,0,2001,12
200112,SZG,1,2,635,22851,8633,12348,22851,2001,12
200112,SZG,1,3,0,1511,1123,0,0,2001,12
200112,SZG,2,1,137,17738,2941,0,0,2001,12
200112,SZG,2,2,142,10176,278,0,10176,2001,12
200112,SZG,2,3,0,1038,0,0,0,2001,12
200201,VIE,1,1,6764,332750,3657699,260313,0,2002,1
200201,VIE,1,2,6765,341247,3606184,489146,341247,2002,1
200201,VIE,1,3,0,2697,328521,5018,0,2002,1
200201,VIE,2,1,262,14949,229097,81,0,2002,1
200201,VIE,2,2,285,15108,179516,6,15108,2002,1
200201,VIE,2,3,0,2360,62320,505,0,2002,1
200201,GRZ,1,1,507,15161,53364,0,0,2002,1
200201,GRZ,1,2,502,15906,25407,0,15906,2002,1
200201,GRZ,2,1,27,1612,0,0,0,2002,1
200201,GRZ,2,2,28,1575,0,0,1575,2002,1
200201,GRZ,2,3,0,404,0,0,0,2002,1
200201,INN,1,1,453,12904,13817,3275,0,2002,1
200201,INN,1,2,469,14643,19344,2697,14643,2002,1
200201,INN,1,3,0,327,0,0,0,2002,1
200201,INN,2,1,231,23148,180,0,0,2002,1
200201,INN,2,2,212,21690,0,0,21690,2002,1
200201,INN,2,3,0,143,0,0,0,2002,1
200201,KLU,1,1,265,5878,2440,0,0,2002,1
200201,KLU,1,2,261,6703,814,0,6703,2002,1
200201,KLU,2,1,13,522,0,0,0,2002,1
200201,KLU,2,2,14,500,0,0,500,2002,1
200201,LNZ,1,1,444,9766,9521,3689,0,2002,1
200201,LNZ,1,2,451,10291,2588,2488,10291,2002,1
200201,LNZ,1,3,0,917,32,66,0,2002,1
200201,LNZ,2,1,37,2029,325,0,0,2002,1
200201,LNZ,2,2,30,1893,70,0,1893,2002,1
200201,LNZ,2,3,0,137,0,0,0,2002,1
200201,SZG,1,1,696,22065,17337,194,0,2002,1
200201,SZG,1,2,677,24338,10259,8590,24338,2002,1
200201,SZG,1,3,0,1896,314,0,0,2002,1
200201,SZG,2,1,262,34424,2024,0,0,2002,1
200201,SZG,2,2,280,33855,590,0,33855,2002,1
200201,SZG,2,3,0,1187,0,0,0,2002,1
200202,VIE,1,1,6290,343195,3507701,248963,0,2002,2
200202,VIE,1,2,6274,339652,3854263,438611,339652,2002,2
200202,VIE,1,3,0,2232,340046,5598,0,2002,2
200202,VIE,2,1,274,18922,240403,169,0,2002,2
200202,VIE,2,2,290,21414,220934,0,21414,2002,2
200202,VIE,2,3,0,1068,45145,9,0,2002,2
200202,GRZ,1,1,484,16253,59409,6,0,2002,2
200202,GRZ,1,2,482,16295,20812,0,16295,2002,2
200202,GRZ,2,1,33,2084,0,0,0,2002,2
200202,GRZ,2,2,35,2252,0,0,2252,2002,2
200202,GRZ,2,3,0,439,0,0,0,2002,2
200202,INN,1,1,416,13432,12488,2951,0,2002,2
200202,INN,1,2,421,13732,16753,2782,13732,2002,2
200202,INN,1,3,0,172,0,0,0,2002,2
200202,INN,2,1,224,23892,0,0,0,2002,2
200202,INN,2,2,217,23743,0,0,23743,2002,2
200202,INN,2,3,0,99,0,0,0,2002,2
200202,KLU,1,1,234,6347,1587,0,0,2002,2
200202,KLU,1,2,234,6178,1062,0,6178,2002,2
200202,KLU,2,1,8,299,0,0,0,2002,2
200202,KLU,2,2,7,300,0,0,300,2002,2
200202,LNZ,1,1,447,10631,8392,2779,0,2002,2
200202,LNZ,1,2,449,10758,2976,75,10758,2002,2
200202,LNZ,1,3,0,1131,58,0,0,2002,2
200202,LNZ,2,1,54,2874,476,0,0,2002,2
200202,LNZ,2,2,50,3490,11208,0,3490,2002,2
200202,LNZ,2,3,0,284,0,0,0,2002,2
200202,SZG,1,1,626,23488,17466,505,0,2002,2
200202,SZG,1,2,619,24013,5795,8283,24013,2002,2
200202,SZG,1,3,0,2186,56,0,0,2002,2
200202,SZG,2,1,245,35877,2283,0,0,2002,2
200202,SZG,2,2,248,36081,156,0,36081,2002,2
200202,SZG,2,3,0,740,0,0,0,2002,2
200203,VIE,1,1,6972,426477,4099370,276484,0,2002,3
200203,VIE,1,2,6953,421309,4519812,507474,421309,2002,3
200203,VIE,1,3,0,2828,372655,4423,0,2002,3
200203,VIE,2,1,399,30377,241125,0,0,2002,3
200203,VIE,2,2,421,32167,243453,23,32167,2002,3
200203,VIE,2,3,0,2135,46115,0,0,2002,3
200203,GRZ,1,1,517,18850,51256,5,0,2002,3
200203,GRZ,1,2,518,18264,31722,0,18264,2002,3
200203,GRZ,2,1,54,4074,380,0,0,2002,3
200203,GRZ,2,2,52,4001,0,0,4001,2002,3
200203,GRZ,2,3,0,817,0,0,0,2002,3
200203,INN,1,1,452,13903,13382,3288,0,2002,3
200203,INN,1,2,459,14736,16362,2942,14736,2002,3
200203,INN,1,3,0,483,0,0,0,2002,3
200203,INN,2,1,234,22646,0,0,0,2002,3
200203,INN,2,2,232,26271,0,0,26271,2002,3
200203,INN,2,3,0,238,0,0,0,2002,3
200203,KLU,1,1,268,6863,1853,0,0,2002,3
200203,KLU,1,2,269,6552,1081,0,6552,2002,3
200203,KLU,2,1,10,355,0,0,0,2002,3
200203,KLU,2,2,10,370,0,0,370,2002,3
200203,LNZ,1,1,520,11977,8801,3011,0,2002,3
200203,LNZ,1,2,522,11379,5345,6,11379,2002,3
200203,LNZ,1,3,0,2110,380,83,0,2002,3
200203,LNZ,2,1,72,5819,0,0,0,2002,3
200203,LNZ,2,2,71,6361,623,0,6361,2002,3
200203,LNZ,2,3,0,628,0,0,0,2002,3
200203,SZG,1,1,641,26109,15765,143,0,2002,3
200203,SZG,1,2,644,26421,9305,8470,26421,2002,3
200203,SZG,1,3,0,759,1,0,0,2002,3
200203,SZG,2,1,268,36177,1752,0,0,2002,3
200203,SZG,2,2,266,42106,774,0,42106,2002,3
200203,SZG,2,3,0,998,0,0,0,2002,3
200204,VIE,1,1,7145,438214,3907829,245559,0,2002,4
200204,VIE,1,2,7133,436998,4194258,559100,436998,2002,4
200204,VIE,1,3,0,1443,361420,1265,0,2002,4
200204,VIE,2,1,429,35650,229730,12,0,2002,4
200204,VIE,2,2,439,36555,147985,0,36555,2002,4
200204,VIE,2,3,0,1492,62653,0,0,2002,4
200204,GRZ,1,1,590,23264,43423,0,0,2002,4
200204,GRZ,1,2,588,24018,37724,0,24018,2002,4
200204,GRZ,2,1,77,4895,0,0,0,2002,4
200204,GRZ,2,2,76,5935,240,0,5935,2002,4
200204,GRZ,2,3,0,1307,785,0,0,2002,4
200204,INN,1,1,412,11566,14253,2967,0,2002,4
200204,INN,1,2,416,12433,17771,2548,12433,2002,4
200204,INN,1,3,0,145,0,0,0,2002,4
200204,INN,2,1,102,4008,0,0,0,2002,4
200204,INN,2,2,91,7213,0,0,7213,2002,4
200204,INN,2,3,0,240,0,0,0,2002,4
200204,KLU,1,1,264,6549,1532,0,0,2002,4
200204,KLU,1,2,261,6916,682,0,6916,2002,4
200204,KLU,2,1,12,554,0,0,0,2002,4
200204,KLU,2,2,13,860,0,0,860,2002,4
200204,LNZ,1,1,545,12343,7146,3478,0,2002,4
200204,LNZ,1,2,545,12727,6398,63,12727,2002,4
200204,LNZ,1,3,0,2400,362,30,0,2002,4
200204,LNZ,2,1,109,8930,0,0,0,2002,4
